ls_id,cluster,classifications,disturbed_weighted_fraction,disturbed_unweighted_fraction,merger_weighted_fraction,merger_unweighted_fraction,tail_weighted_fraction,tail_unweighted_fraction,problem_weighted_fraction,problem_unweighted_fraction,disturbed_weighted_votes,disturbed_unweighted_votes,merger_weighted_votes,merger_unweighted_votes,tail_weighted_votes,tail_unweighted_votes,problem_weighted_votes,problem_unweighted_votes,ra,dec,type,z_spec,z_phot_mean,z_phot_median,z_phot_l95,z_phot_u95,dered_mag_g,mag_g,snr_g,dered_mag_r,mag_r,snr_r,dered_mag_z,mag_z,snr_z,g_r,sersic,shape_r
9908823356215401,Pegasus II,10.0,0.5,0.5,0.0,0.0,0.2,0.2,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,347.1446505336593,7.567795574926827,SER,-99.0,0.15748099999999998,0.157376,0.121609,0.1885,17.63539,17.783455,384.3781,16.670359,16.7701,421.30645999999996,16.027701999999998,16.083492,499.71655,1.013355,2.1094009999999996,5.383212
9908823356215614,Pegasus II,10.0,0.3,0.3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,347.1558639130346,7.391990242668787,SER,-99.0,0.176513,0.17756,0.137388,0.213544,18.594901999999998,18.77886,268.02512,17.809927,17.933844,289.48486,17.263895,17.33321,276.17035,0.845016,1.147233,3.5529839999999995
9908823449927979,Pegasus II,10.0,0.625,0.625,0.0,0.0,0.6,0.6,0.2,0.2,5.0,5.0,0.0,0.0,3.0,3.0,2.0,2.0,347.4091059892888,7.788551998405072,EXP,-99.0,0.042378,0.040109,0.023275999999999998,0.072119,17.592764000000003,17.763258,462.7135,17.016030999999998,17.130878,415.4026,16.620207,16.684448,339.24844,0.63238,1.0,5.223914
9908823449928123,Pegasus II,10.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,347.4165492251512,7.807052145509418,SER,-99.0,0.14182999999999998,0.142631,0.104352,0.184063,18.419884,18.588394,453.58417000000003,17.622614000000002,17.736124,509.6252,17.03591,17.099401,566.8957,0.8522700000000001,1.688868,2.120327
9908823449929142,Pegasus II,10.0,0.11764705882352941,0.1111111111111111,0.0,0.0,1.0,1.0,0.10526315789473684,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,347.47008557970656,7.758268284557028,SER,-99.0,0.056812,0.05611,0.03444,0.08164400000000001,17.915451,18.095827,620.2588,17.507025,17.628529,523.695,17.228102,17.296066,416.78665,0.46729899999999996,1.28595,3.02942
9908823449931007,Pegasus II,10.0,0.5,0.5,0.0,0.0,0.6,0.6,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,347.5612477166822,7.652340869080813,SER,-99.0,0.06786,0.069,0.049046,0.084988,16.249584,16.442852,978.2281,15.606470999999999,15.73666,939.7062,15.11076,15.18358,898.7122,0.706192,1.444918,8.188416
9908823449931281,Pegasus II,10.0,0.125,0.125,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,347.5753735472204,7.635673653453895,SER,-99.0,0.031437,0.029481999999999998,0.019315,0.048433,17.855572,18.04976,641.821,17.132479999999997,17.263289999999998,681.1743,16.627388,16.700557999999997,733.3799,0.78647,1.178518,3.000274
9908823449931554,Pegasus II,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,347.5894590543116,7.754175120823595,SER,-99.0,0.049589999999999995,0.049402999999999996,0.028426999999999997,0.07208200000000001,17.8387,18.040148000000002,598.1886,17.079811,17.215508,598.1070599999999,16.49607,16.571973999999997,702.22766,0.8246399999999999,1.311341,4.474753
9908823449931621,Pegasus II,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,347.5934503130059,7.6878211904312135,SER,-99.0,0.068244,0.05828,0.036184,0.225915,18.670784,18.870028,184.21364,17.887579000000002,18.021793,192.02625,17.331863000000002,17.406937,190.51041999999998,0.848234,2.167497,2.306235
9908823449931665,Pegasus II,10.0,0.375,0.375,1.0,1.0,0.0,0.0,0.15789473684210525,0.2,3.0,3.0,3.0,3.0,0.0,0.0,1.5,2.0,347.59606239169784,7.844105883440922,SER,-99.0,0.226124,0.228003,0.191027,0.267442,18.596691,18.783945000000003,358.47345,17.590815,17.716951,421.51312,16.907581,16.978136,518.3716,1.066994,1.553256,2.406838
9908823449932634,Pegasus II,10.0,0.5714285714285714,0.5714285714285714,0.25,0.25,0.5,0.5,0.3,0.3,4.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,347.64495463586746,7.760751030664857,SER,-99.0,0.065825,0.06436599999999999,0.032512,0.098662,16.512472,16.728012,1373.4326,15.923422,16.068614999999998,1336.3522,15.476065,15.557279000000001,1672.8402,0.659397,0.8603430000000001,2.583338
9908823449993452,Pegasus II,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,347.6555283259465,7.727396144373197,SER,-99.0,0.041824,0.043301,0.025101,0.056264999999999996,17.770964000000003,17.990597,778.3977,16.971075,17.119022,860.2745,16.39931,16.482065,1062.5802,0.871574,2.00536,2.0715630000000003
9908823449993554,Pegasus II,10.0,0.5,0.5,0.0,0.0,1.0,1.0,0.2,0.2,4.0,4.0,0.0,0.0,4.0,4.0,2.0,2.0,347.6594521996329,7.782479129407227,SER,-99.0,0.031508999999999995,0.031007999999999997,0.018074,0.047671,17.166483,17.383219,769.28516,16.678573999999998,16.824572,661.37805,16.35109,16.432755,482.3152,0.558647,0.8975879999999999,4.9742809999999995
9908823449993596,Pegasus II,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,1.0,0.1,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,347.6609189038308,7.862878078129664,SER,-99.0,0.033023000000000004,0.032879000000000005,0.024202,0.050002,17.5058,17.691005999999998,748.3248,16.732029,16.856787,694.86554,16.191986,16.261768,858.4926,0.834219,1.755614,3.7885129999999996
9908823449994231,Pegasus II,10.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.42105263157894735,0.4,1.5,2.0,0.5,1.0,1.0,1.0,4.0,4.0,347.6888281652416,7.762186070244581,SER,-99.0,0.15596400000000002,0.15819,0.092765,0.195986,18.381746,18.612663,298.10544,17.691795000000003,17.847345,310.4565,17.189239999999998,17.276247,317.61823,0.765318,1.93222,3.5127330000000003
9908823449994410,Pegasus II,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.69762603200707,7.770108351346126,REX,-99.0,0.21281999999999998,0.213383,0.178259,0.246022,18.739973000000003,18.972551,262.57077000000004,17.813198,17.969866,336.37924,17.214714,17.302347,344.05832000000004,1.002686,1.0,2.408171
9908823449994991,Pegasus II,10.0,0.2222222222222222,0.2222222222222222,0.5,0.5,0.0,0.0,0.1,0.1,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,347.72307044802216,7.650593046957811,SER,-99.0,0.039938,0.032643,0.023586000000000003,0.157458,18.490915,18.739388,338.74908,17.716484,17.883858,374.30728,17.188553,17.282175,372.05725,0.8555299999999999,1.599998,3.085884
9908823449995302,Pegasus II,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,347.73829124977067,7.774122466648662,SER,-99.0,0.043935,0.043628,0.029644,0.055,17.207338,17.45119,792.33887,16.395960000000002,16.560223,911.4984,15.818843,15.910723999999998,1173.4781,0.890968,1.9103029999999999,2.007708
9908823449996254,Pegasus II,10.0,0.13333333333333333,0.125,0.0,0.0,1.0,1.0,0.21052631578947367,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,347.78154114523744,7.699726673673565,SER,-99.0,0.041446,0.041362,0.027807,0.056422,16.420523,16.69365,1387.3636,15.581304999999999,15.765285999999998,1572.7059,14.935376000000002,15.038287,2232.0183,0.9283629999999999,1.77125,4.239471
9908823449996740,Pegasus II,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,347.803958752953,7.768214623153478,EXP,-99.0,0.075002,0.075831,0.041434,0.109883,18.366229999999998,18.648169,306.57632,17.914347,18.104263,271.74057,17.62135,17.727581,217.50752000000003,0.543905,1.0,2.5867240000000002
9908823449996747,Pegasus II,10.0,0.7222222222222222,0.7,0.15384615384615385,0.14285714285714285,0.46153846153846156,0.42857142857142855,0.0,0.0,6.5,7.0,1.0,1.0,3.0,3.0,0.0,0.0,347.80430730429185,7.8534686029905165,SER,-99.0,0.112322,0.112525,0.079551,0.157857,18.590345000000003,18.831184,244.207,18.026884,18.189117,271.63226000000003,17.518635,17.609379999999998,196.27617,0.642067,1.179057,2.708497
9908823449998085,Pegasus II,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,347.8735593521116,7.719451229539215,EXP,-99.0,0.065513,0.067176,0.032618,0.110948,18.415237,18.752523,375.55368,17.852733999999998,18.079935,362.9392,17.476742,17.603828,323.77487,0.672588,1.0,2.27542
9908823449998155,Pegasus II,10.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,347.877367663858,7.805840644438943,SER,-99.0,0.05164,0.049843,0.034276999999999995,0.069461,15.876076999999999,16.19616,1410.0984,15.24818,15.463794,1492.1205,14.780094,14.900698,1530.8551,0.732366,2.147043,6.139853
9908823449998508,Pegasus II,10.0,0.125,0.125,0.0,0.0,1.0,1.0,0.2,0.2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,347.8946721676864,7.741551052297988,EXP,-99.0,0.068355,0.047642000000000004,0.023803,0.182329,18.261417,18.617179999999998,86.5793,17.474518,17.714164999999998,86.803566,16.928741,17.06279,95.457924,0.903015,1.0,13.635696
9908823449998509,Pegasus II,10.0,0.125,0.125,1.0,1.0,0.0,0.0,0.2,0.2,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,347.8946740119281,7.7625728912573395,SER,-99.0,0.059341,0.059914,0.036279,0.088076,17.835453,18.188463,506.06615999999997,17.105743,17.343536,575.357,16.572796,16.705807,759.3617,0.8449270000000001,1.535519,2.184599
9908825923126591,A2147,59.0,0.0990990990990991,0.10526315789473684,0.36363636363636365,0.3333333333333333,0.6363636363636364,0.6666666666666666,0.034782608695652174,0.03389830508474576,5.5,6.0,2.0,2.0,3.5,4.0,2.0,2.0,240.40791094757537,14.576536398521528,SER,-99.0,0.09410700000000001,0.09190599999999999,0.060407,0.125935,18.3404,18.494510000000002,271.27725,17.783962,17.887774,220.38675,17.429370000000002,17.487438,195.07886000000002,0.606737,1.089912,3.229095
9908825923126927,A2147,67.0,0.13274336283185842,0.13793103448275862,0.5333333333333333,0.5,0.4,0.375,0.13740458015267176,0.13432835820895522,7.5,8.0,4.0,4.0,3.0,3.0,9.0,9.0,240.4218236992908,14.552923392522054,SER,-99.0,0.080191,0.08193500000000001,0.029283,0.139837,18.45475,18.608519,125.511925,18.086733,18.190313,115.54571999999999,17.783286999999998,17.841225,55.084423,0.418205,1.807422,6.41791
9908826105971258,A2147,60.0,0.16521739130434782,0.1724137931034483,0.3157894736842105,0.3,0.47368421052631576,0.5,0.03361344537815126,0.03333333333333333,9.5,10.0,3.0,3.0,4.5,5.0,2.0,2.0,241.0574306847712,14.923293885364284,SER,-99.0,0.06593099999999999,0.064886,0.025992,0.12178199999999999,16.97639,17.127851,422.19568,16.28022,16.382246,432.4923,15.772166,15.829235,367.42902000000004,0.7456050000000001,1.5401850000000001,10.766154
9908826105971897,A2147,62.0,0.018691588785046728,0.018518518518518517,0.0,0.0,0.0,0.0,0.13008130081300814,0.12903225806451613,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,241.09103264510398,15.011176144134948,EXP,-99.0,0.055906,0.05280700000000001,0.023753,0.10098700000000001,18.80344,18.955479999999998,281.34116,18.422129,18.524546,229.56137,18.161749,18.219036,159.56201000000001,0.430935,1.0,2.714049
9908826105972345,A2147,61.0,0.07142857142857142,0.07142857142857142,0.5,0.5,0.25,0.25,0.08196721311475409,0.08196721311475409,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,241.11013310430386,14.884163528086956,EXP,0.037695,0.052738,0.050821,0.029336,0.079101,18.28332,18.432901,328.3582,17.657122,17.757883,330.10605,17.210333,17.266693,227.77989,0.675018,1.0,3.7284949999999997
9908826105972935,A2147,68.0,0.05555555555555555,0.0625,1.0,1.0,0.0,0.0,0.05970149253731343,0.058823529411764705,3.5,4.0,3.5,4.0,0.0,0.0,4.0,4.0,241.14317848972038,14.93106595035022,SER,0.015671,0.022312000000000002,0.020816,0.015368000000000001,0.038391,16.912739000000002,17.059576,744.21704,16.203667000000003,16.302578,794.51324,15.689857,15.745182999999999,788.05853,0.756998,1.7019630000000001,6.6753
9908826105973382,A2147,62.0,0.08264462809917356,0.08196721311475409,0.2,0.2,0.6,0.6,0.016260162601626018,0.016129032258064516,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,241.16515775951547,15.066068435194369,SER,0.015903999999999998,0.025454,0.024443,0.019898,0.037207,16.18092,16.335882,1197.878,15.562154999999999,15.666541,1130.5366,15.061383,15.119772,1442.6151,0.669341,1.254364,8.674192999999999
9908826105973474,A2147,66.0,0.11450381679389313,0.12121212121212122,0.8,0.75,0.13333333333333333,0.125,0.0,0.0,7.5,8.0,6.0,6.0,1.0,1.0,0.0,0.0,241.17013449015815,14.913969293857663,REX,0.036164,0.031677,0.030646,0.022084,0.04245,15.781979000000002,15.927710999999999,1371.6014,15.197493,15.29566,1208.3315,14.746928,14.801838,1309.7849,0.632051,1.0,6.7773449999999995
9908826105974299,A2147,68.0,0.07936507936507936,0.07936507936507936,0.4,0.4,0.4,0.4,0.07352941176470588,0.07352941176470588,5.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,241.20728969662918,14.877866694871619,SER,0.015122,0.021574,0.019725,0.011715,0.039533,18.154327,18.297114999999998,372.22147,17.49906,17.595245000000002,402.5148,17.073967,17.127768,274.6161,0.70187,1.6349989999999999,3.1297580000000003
9908826105974896,A2147,73.0,0.044444444444444446,0.04411764705882353,0.6666666666666666,0.6666666666666666,0.0,0.0,0.06896551724137931,0.0684931506849315,3.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,241.23561065415376,14.892940659308188,EXP,-99.0,0.088401,0.08582999999999999,0.057117999999999995,0.130689,18.569267,18.707907000000002,340.49712999999997,17.83186,17.92525,416.08475,17.259062,17.3113,383.03503,0.782658,1.0,2.554937
9908826378863471,A2147,64.0,0.016260162601626018,0.016129032258064516,0.0,0.0,1.0,1.0,0.031496062992125984,0.03125,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,239.16355701967518,15.820810688509773,SER,0.133262,0.111034,0.11367200000000001,0.072625,0.138286,17.77845,17.92367,475.54498,17.045362,17.143185,465.8234,16.432823000000003,16.487541,588.5366,0.780485,1.196136,2.776936
9908826378863536,A2147,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274336283185841,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,18.5,20.0,239.1659781654906,15.708331994751505,EXP,-99.0,0.33703,0.207342,0.027023000000000002,0.853513,18.249722,18.391136,108.65976,18.700153,18.795412,42.77348,18.024895,18.078178,39.07708,-0.404276,1.0,9.432
9908826378863603,A2147,64.0,0.020833333333333332,0.020833333333333332,0.0,0.0,1.0,1.0,0.2440944881889764,0.25,1.0,1.0,0.0,0.0,1.0,1.0,15.5,16.0,239.16797021743983,15.705491336115024,REX,-99.0,0.18563,0.106547,0.016464,0.5980300000000001,18.33134,18.472118,112.29002,18.566895000000002,18.661724,53.69374499999999,17.87221,17.925253,53.864326,-0.189606,1.0,6.967337
9908826378863651,A2147,63.0,0.04878048780487805,0.04838709677419355,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.016,0.015873015873015872,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,239.1699998467907,15.824246685550921,SER,-99.0,0.153657,0.15300999999999998,0.11903599999999999,0.186115,18.260254,18.404455,298.35143999999997,17.485605,17.582743,305.26575,16.858196,16.912529,358.23107999999996,0.8217120000000001,1.5423950000000002,3.7864379999999995
9908826378864520,A2147,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20155038759689922,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,239.20201413571098,15.633696959748692,REX,-99.0,0.007866,0.0058920000000000005,0.002515,0.027149,17.893696,18.020868,89.83652,18.053137,18.138802,43.748314,19.116526,19.164444,11.232727,-0.117933,1.0,10.0
9908826378865998,A2147,64.0,0.07563025210084033,0.08333333333333333,0.4444444444444444,0.4,0.5555555555555556,0.6,0.05555555555555555,0.0625,4.5,5.0,2.0,2.0,2.5,3.0,3.5,4.0,239.27705190830002,15.835977086348558,SER,0.13661500000000001,0.110303,0.109884,0.08036900000000001,0.142539,17.976433,18.108706,298.39799999999997,16.999638,17.088737,550.8802,16.23762,16.287457999999997,634.5115,1.019968,2.450232,3.043237
9908826378867309,A2147,57.0,0.09433962264150944,0.09433962264150944,0.4,0.4,0.0,0.0,0.07017543859649122,0.07017543859649122,5.0,5.0,2.0,2.0,0.0,0.0,4.0,4.0,239.33558128586844,15.790995782733894,SER,0.016069,0.022965,0.022252,0.014124000000000001,0.033572000000000005,16.210947,16.343353,1126.5122,15.758072,15.847261999999999,968.1254,15.460654000000002,15.510542999999998,792.0762,0.496091,2.054991,9.818688
9908826378867418,A2147,67.0,0.15447154471544716,0.16129032258064516,0.0,0.0,0.8421052631578947,0.8,0.07518796992481203,0.07462686567164178,9.5,10.0,0.0,0.0,8.0,8.0,5.0,5.0,239.34017226849213,15.827450468573888,SER,0.016178,0.022793,0.021994999999999997,0.011840999999999999,0.03695,16.686730999999998,16.818134,596.48364,16.263168,16.351685,464.454,16.006279,16.05579,361.29373,0.46645,1.420577,7.628974
9908826378868118,A2147,57.0,0.15789473684210525,0.15789473684210525,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,239.37382609657814,15.653665219626815,SER,0.228082,0.22794699999999998,0.227755,0.192056,0.260008,18.381424,18.503301999999998,353.51816,17.540186,17.622284,317.3997,16.972105,17.018028,355.41986,0.8810180000000001,1.267782,2.401312
9908827192819935,A2151a,10.0,0.875,0.875,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.2,0.2,7.0,7.0,1.0,1.0,6.0,6.0,2.0,2.0,240.35766364840802,18.025013490652462,SER,-99.0,0.043296,0.041175,0.018146000000000002,0.076642,15.735307999999998,15.891879999999999,1223.028,14.991845999999999,15.097316000000001,1659.5277,14.309768,14.368762,1549.7948,0.794564,1.0550389999999998,11.800336
9908827192819965,A2151a,10.0,0.875,0.875,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2,0.2,7.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,240.35829157749612,18.02396394006108,EXP,-99.0,0.111115,0.111047,0.058166999999999996,0.158024,18.154194,18.310741,346.91617,17.705420999999998,17.810875,420.55566,17.278157999999998,17.337145,305.0432,0.499866,1.0,4.192
9908827192820126,A2151a,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.4,0.4,2.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,240.36622785474918,17.90157092627386,SER,0.035036000000000005,0.041512,0.039436,0.026591000000000004,0.063678,15.925522,16.08025,1695.8431,15.132531,15.236757999999998,2108.3567,14.526231,14.584531,2120.9263,0.843492,2.407636,6.101036
9908827192820422,A2151a,10.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0,1.0,0.1,0.1,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,240.37966087622127,18.028875849665717,SER,0.043164,0.038487,0.039342,0.022227,0.054313,16.688357999999997,16.845121,980.3905,16.088371,16.19397,1020.13214,15.649856,15.708920999999998,714.06696,0.6511520000000001,0.9361219999999999,7.073972
9908827192820465,A2151a,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,1.0,0.1,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,240.3814613055327,18.001237123115228,SER,0.140464,0.119006,0.123851,0.07484600000000001,0.142336,17.493177,17.6491,643.5437,16.887255,16.992287,512.25916,16.422647,16.481396,442.66415,0.656813,1.420404,3.526161
9908827192821367,A2151a,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,240.42263431826686,17.951020816495713,SER,0.014022999999999999,0.02399,0.023769,0.014508000000000002,0.034075,15.883794,16.036648,1869.6761,15.135729999999999,15.238694,2255.0808,14.579889000000001,14.637483,2122.886,0.7979539999999999,1.125465,5.471124
9908827192822051,A2151a,10.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.42857142857142855,0.42857142857142855,0.1,0.1,7.0,7.0,0.0,0.0,3.0,3.0,1.0,1.0,240.45643158935047,18.02948462509411,SER,0.12108800000000002,0.10829000000000001,0.110535,0.068879,0.133982,17.343794,17.503347,794.97015,16.706594,16.814072,940.1013,16.179165,16.239283,785.51013,0.689276,1.069479,3.637292
9908827192822179,A2151a,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.4624839959765,17.994715457367967,SER,-99.0,0.035135,0.028554000000000003,0.022594,0.103101,15.239975,15.39666,3620.5486,14.310585999999999,14.416131,4857.4194,13.494720000000001,13.553757999999998,6993.325,0.9805290000000001,1.289575,7.856949
9908827192822258,A2151a,10.0,0.7894736842105263,0.8,0.0,0.0,0.7333333333333333,0.75,0.0,0.0,7.5,8.0,0.0,0.0,5.5,6.0,0.0,0.0,240.4658604380217,17.92799985132221,SER,0.007305,0.012863999999999999,0.010739,0.005229,0.037669,17.105972,17.257523000000003,773.18646,17.022514,17.124601000000002,587.2181,17.068839999999998,17.125942000000002,296.47818,0.132921,0.937358,3.397241
9908827192822262,A2151a,10.0,0.2,0.2,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,240.4661338601947,18.06541351877865,SER,0.047106,0.054523,0.054607,0.033696,0.078284,17.625975,17.789553,661.216,17.050724,17.160913,688.2615,16.65727,16.718904000000002,475.2699,0.6286390000000001,0.855251,3.6456449999999996
9908827192823396,A2151a,10.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3684210526315789,0.4,2.0,2.0,0.0,0.0,2.0,2.0,3.5,4.0,240.51952313457005,17.894881541798775,SER,-99.0,0.052962,0.051193,0.02905,0.085238,18.402863,18.553812,400.16727000000003,17.950806,18.052488,390.2374,17.657882999999998,17.714758,286.40463,0.501324,1.228301,2.1235880000000003
9908827192824363,A2151a,10.0,0.26666666666666666,0.25,0.0,0.0,1.0,1.0,0.21052631578947367,0.2,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,240.56512104210705,18.061800844812893,SER,0.116781,0.104549,0.10456800000000001,0.073653,0.130214,18.066364,18.246208,601.0106,17.392301999999997,17.513447,687.424,16.863117000000003,16.930882,566.6926,0.732761,0.6734859999999999,2.809959
9908827192824586,A2151a,10.0,0.7,0.7,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,7.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,240.57612821738263,18.102762302019997,EXP,0.06765800000000001,0.045558999999999995,0.044411,0.025286000000000003,0.068201,17.225391000000002,17.41222,918.41095,16.861279,16.98713,842.1242699999999,16.595185999999998,16.66558,551.15576,0.425091,1.0,3.930815
9908827192824816,A2151a,10.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,0.0,0.4,0.4,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,240.5854452638451,18.026816006070842,REX,0.10141599999999999,0.09637899999999999,0.096207,0.06448200000000001,0.127803,17.790766,17.965021,603.4431,17.320301,17.437681,578.7211,16.942019000000002,17.007675,397.26495,0.5273399999999999,1.0,2.732701
9908827192825210,A2151a,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,240.60379923539105,17.96390594016486,SER,0.139544,0.140602,0.142209,0.101388,0.175688,17.69112,17.854753,465.77905,16.897295,17.00752,607.1951,16.327751,16.389406,580.9183,0.847233,2.195221,3.6090709999999997
9908827399522051,A2572a,10.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,1.0,0.1,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,349.5525568848794,18.551232467345624,SER,-99.0,0.04344,0.042643,0.029102,0.06109,17.736432999999998,17.89626,555.54767,16.949038,17.0567,565.6541,16.387832999999997,16.448053,755.92426,0.8395600000000001,2.388431,3.0331040000000002
9908827399522753,A2572a,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,349.58294216530896,18.597763792750786,SER,-99.0,0.12504200000000001,0.125656,0.096105,0.158857,18.621996,18.786913000000002,518.5212,18.010914,18.122004999999998,446.00882,17.537603,17.599743,400.33276,0.664907,0.9156200000000001,2.628485
9908827399522815,A2572a,10.0,0.11764705882352941,0.1111111111111111,0.0,0.0,1.0,1.0,0.10526315789473684,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,349.5858267106745,18.44857462604117,SER,-99.0,0.053692,0.05343200000000001,0.032316000000000004,0.076177,17.185968,17.353865,962.6003,16.564222,16.677319,761.4646,16.135544,16.198805,728.3112,0.676546,1.2143620000000002,3.5567800000000003
9908827399523278,A2572a,10.0,0.7647058823529411,0.7777777777777778,0.0,0.0,0.6153846153846154,0.5714285714285714,0.10526315789473684,0.1,6.5,7.0,0.0,0.0,4.0,4.0,1.0,1.0,349.60507661348856,18.507359508262283,SER,-99.0,0.10648900000000001,0.10811199999999999,0.055970000000000006,0.165684,18.216513,18.37689,578.1432,17.670235,17.778267,443.19295999999997,17.288542,17.34897,383.97165,0.5986229999999999,0.9271950000000001,2.7649880000000002
9908827399523583,A2572a,10.0,0.25,0.25,1.0,1.0,0.0,0.0,0.2,0.2,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,349.61851615753324,18.463531179329422,SER,-99.0,0.069784,0.057930999999999996,0.020857,0.177368,18.28612,18.450373000000003,409.02792,17.662994,17.773636,329.0055,17.292929,17.354817999999998,245.09325,0.676737,2.4314709999999997,4.037884
9908827399525186,A2572a,10.0,0.125,0.125,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,349.6972968722975,18.60189630600772,SER,0.15293099999999998,0.159029,0.15809700000000002,0.140956,0.176263,18.589577,18.748846,289.43985,17.4375,17.544788,447.76547,16.61241,16.672420000000002,600.2579,1.204058,1.734678,2.2523560000000002
